title,time,categories,content
Apa Salah Genjer? Sayuran yang Kerap Dikaitkan dengan G30S/ PKI,"28/09/2020, 00:05 WIB",GLOBAL,"  , boleh jadi nikmat dan menjadi penyelamat wong cilik dari kelaparan sebelum kemerdekaan RI.,Namun citra  , sempat tercoreng pasca 1965. Tepatnya setelah Gerakan 30 September (G30S)/ Partai Komunis Indonesia ( ,).,Berikut Kompas.com rangkum beberapa fakta menarik seputar genjer, sayuran yang diidentikan dengan PKI:,"",,"",Itulah sepenggal lirik lagu ""Gendjer-gendjer"" yang dibawakan Bing Slamet dan Lilis Suryani.,Lagu ini sempat populer pada masa Orde Lama karena sering diputar di radio, sekitar 1960.,Pencipta lagu Gendjer-gendjer, Muhammad Arief, menciptakan lagu tersebut untuk menggambarkan penderitaan masyarakat pada zaman penjajahan Jepang, yaitu tahun 1943.,Hal itu disampaikan putranya Sinar Syamsi.,Pasca kejadian G30S/ PKI Muhammad Arief ditahan oleh tentara dan sampai saat ini tak pernah kembali.,Sejarawan yang juga akademisi Jurusan Sejarah, Universitas Sanata Dharma Yogyakarta, Heri Priyatmoko, mengatakan sejak dulu  , telah menjadi makanan keseharian wong cilik.,“Wong cilik terbiasa mengolah bahan yang ada di sekitarnya, termasuk genjer atau paku rawan (Limnocharis flava). Sayuran ini cukup akrab dalam ekologi persawahan,” kata Heri saat dihubungi ,, Sabtu (28/9/2019),Petani desa dahulu mengandalkan persawahan dan tumbuhan di lingkungan sekitar untuk santapan.,Masyarakat Jawa pada umumnya sejak dulu meyakini bahwa genjer berguna bagi kesehatan.,Tanpa harus bicara khasiat yang terukur lewat kerja laboratorium, mereka tetap menyantap sayur genjer.,Heri mengatakan, kakek moyang orang Jawa meyakini segala sayuran yang tumbuh di pekarangan maupun persawahan pasti memiliki manfaat bagi tubuh.,“Sayuran bagian dari tombo atau ramuan,"" kata Heri.,Ia menjelaskan hal ini dipahami dengan metode ‘ilmu titen’. Pengalaman empiris masyarakat Jawa menikmati sayuran genjer menghasilkan kesimpulan bahwa sayuran ini tidak beracun.,""Makanya genjer terus hidup dan berhasil menerobos sekat waktu, walau hanya akrab di dunia wong cilik,” tuturnya., "
"Menjaga Kebersihan, Kunci Utama Mengatasi Jerawat","28/09/2020, 00:05 WIB",GLOBAL," -  , merupakan salah satu jenis masalah kulit yang menjengkelkan dan mengganggu penampilan. Hampir semua orang pernah mengalami kulit berjerawat saat terjadi perubahan hormonal di dalam tubuh.,Sebenarnya apakah  , itu? Apa penyebab dan bagaimana mengatasinya?,Jerawat terjadi saat folikel rambut (pori-pori) tersumbat oleh minyak yang dihasilkan oleh kulit dan infeksi bakteri. Bakteri yang paling sering menimbulkan jerawat adalah ,.,Jerawat biasanya muncul saat pubertas remaja antara usia 12-14 tahun. Namun, akan hilang dengan sendirinya di sekitar usia 20-an. Tempat yang paling umum muncul jerawat adalah wajah, leher, dada, punggung, bahu, dan lengan atas.,Penyebab jerawat memang belum bisa sepenuhnya dipastikan. Namun, sebagian peneliti menjelaskan ada beberapa faktor yang bisa menyebabkan jerawat, antara lain:,Jerawat pada remaja dimulai dengan peningkatan produksi hormon. Selama pubertas, laki-laki atau perempuan akan memproduksi hormon androgen yang lebih tinggi.,Khusus laki-laki, hormon testoteron juga akan dihasilkan. Hormon tersebut membuat kulit lebih banyak memproduksi sebum yang memicu tumbuhnya jerawat.,Saat produksi minyak sebum berlebih, pori-pori kulit dapat tersumbat. Terutama di area wajah, leher, dada, dan punggung. Apabila pori-pori yang tersumbat ini terinfeksi bakteri, maka akan semakin meradang dan terbentuk jerawat.,Jika dinding folikel/pori-pori kulit pecah dan terbuka, akan terbentuk pustula atau papula, jenis jerawat yang berat dan berisi cairan kekuningan.,Tergantung jenis obat yang dikonsumsi, pil KB dapat memicu jerawat pada sebagian kulit wanita. Namun, kontrasepsi suntik dan alat kontrasepsi IUD juga bisa menimbulkan jerawat.,Bahkan, steroid yang sering dikonsumsi binaragawan dan atlet juga bisa memicu terbentuknya kulit berjerawat.,Selain ketiga hal di atas, ada beberapa hal lain yang juga dapat menyebabkan jerawat, seperti:,Orang yang pada masa remaja tidak pernah berjerawat, masih bisa mengalami masalah kulit berjerawat di usia dewasa atau usia lanjut.,Para peneliti menjelaskan hal ini terkait dengan bagaimana respons tubuh seseorang saat menghadapi peningkatan produksi minyak (sebum) atau bakteri penyebab jerawat.,Jika minyak berlebih menghambat pori-pori kulit dan terinfeksi bakteri, tentunya bisa menyebabkan peradangan atau jerawat.,Salah satu hal utama yang bisa dilakukan untuk mencegah timbulnya jerawat adalah menjaga kebersihan kulit, terutama wajah. Kita bisa membersihkannya dengan sabun atau pembersih lain.,Saat ini telah banyak sabun muka untuk jerawat yang dapat dibeli dengan mudah di pasaran. Namun, tidak semuanya ternyata benar-benar aman untuk digunakan. Agar tidak salah pilih, perhatikan hal-hal berikut saat membeli sabun muka bagi Anda yang berjerawat.,Untuk mengatasi jerawat, pilihlah sabun muka yang ampuh mengangkat bakteri dari membersihkan pori-pori. Sebab, kotoran yang mengendap dalam permukaan kulit itulah yang menjadi penyebab jerawat.,Selain itu, bakteri bisa menyebabkan peradangan pada jerawat. Sebaiknya, pilih pembersih yang mengandung anti bakterial.,Wajah yang bersih juga bermanfaat untuk membantu kulit menyerap produk perawatan jerawat, seperti toner, serum, atau krim jerawat.,Hindari pembersih dengan butiran scrub yang kasar. Scrub yang terlalu kasar akan menyebabkan iritasi kemerahan dan pengikisan pada kulit. Oleh karena itu, pilih pembersih lembut dengan tekstur dan kandungan yang ramah dengan kulit.,Hindari pula sabun muka yang mengandung alkohol karena akan membuat kulit kering. Selain itu, alkohol dapat merusak lapisan kulit jika digunakan dalam jangka waktu panjang. Saat ini, banyak produk pembersih jerawat yang tidak mengandung alkohol.,Bagi kulit yang berjerawat, pilih produk skincare yang sesuai dengan tipe kulit. Apakah kulit Anda termasuk kulit normal, berminyak, atau sensitif. Masing-masing tipe kulit memiliki kebutuhan skincare yang berbeda.,Saat memilih produk, sebaiknya cek kandungannya apakah bagus untuk kulit berjerawat atau justru berbahaya. Pembersih jerawat yang bagus biasanya mengandung Salicylic Acid, Benzoyl Peroxide, dan Glycerin.,Sedangkan kandungan yang sebaiknya dihindari adalah paraben, silikon, alkohol, dan parfum. Meskipun aman digunakan, kandungan-kandungan tersebut tetap dapat memberikan efek tertentu pada kulit berjerawat.,Pilih sabun muka yang mengandung emollients, seperti petrolatum, lanolin, ceramide, zinc PCA, atau jenis , lainnya agar setelah  ,, kulit tidak kehilangan kelembapannya.,Jika wajah dibiarkan kering, maka kulit akan memproduksi minyak yang berlebih. Seperti yang kita tahu, minyak yang tersumbat pada pori-pori merupakan salah satu penyebab jerawat.,Menurut Amriel Aditya, Senior Manager Public Relations His Erha, kandungan Salicylic Acid pada produk ini efektif membantu mencegah dan mengatasi jerawat, dan membantu membuka pori pori yang tertutup (,).,His Erha juga melengkapi sabun ini dengan Zinc PCA yang berfungsi untuk menjaga kelembapan pada kulit.,""His Erha Gentle Acne Facial Wash juga dilengkapi dengan scrub lembut untuk membantu mengangkat sel kulit mati dan kotoran yang menyebabkan penyumbatan pori pada wajah dengan lembut tanpa harus takut iritasi,"" papar Aditya.,""Kandungan Salicylic Acid dan Zinc Gluconate pada His Erha Acne Essence mampu membantu mencegah, mengatasi jerawat, membantu membuka pori pori yang tertutup (clogged pores) dan mengontrol produksi minyak berlebih pada kulit,"" kata Aditya.,Produk ini juga dilengkapi dengan D-Panthenol sebagai antioksidan untuk menangkal radikal bebas, menjaga kelembapan kulit serta membantu meredakan inflamasi pada kulit, serta Allantoin sebagai soothing agent untuk membantu menenangkan kulit dan aman untuk kulit sensitif.,“Rangkaian produk ini dirancang menggunakan fragrance dengan wangi maskulin sebagai karakter dari His Erha Series”, lanjutnya.,Produk His Erha Acne Essence bisa diperoleh seharga Rp 119.000 sedangkan Gentle Acne Facial Wash seharga Rp 52.000.,Produk ini sudah tersedia di seluruh cabang ERHA dan Watson. Selain itu juga bisa didapatkan secara online di www.erhastore.co.id dan market place lainnya seperti: Tokopedia, Shopee, Blibli, Zalora, Lazada, BukaLapak, dan Zilingo."
"Ingatkan Anies soal Banjir di Musim Hujan, Ketua DPRD: Jangan Pas Banjir Baru Kerja","28/09/2020, 00:05 WIB",GLOBAL," - Pemerintah Provinsi DKI Jakarta diingatkan agar segera mengambil langkah cepat untuk mengantisipasi banjir, mengingat saat ini telah memasuki musim penghujan.,Ketua DPRD DKI Jakarta Prasetio Edi Marsudi berpendapat, Gubernur DKI Jakarta Anies Baswedan terbilang lamban karena baru bekerja saat banjir sudah terjadi di sejumlah wilayah DKI Jakarta.,""Jangan pas banjir baru kerja. Penanganan banjir ini perlu diantisipasi jauh-jauh hari harus menyiapkan mitigasi banjir,"" ucap Prasetio dalam keterangannya, Senin (28/9/2020).,""Ini bukan lagi memikirkan kebijakan populer atau tidak populer. Tapi ini kepentingan semua warga, nasib hidup warga Jakarta,"" lanjutnya.,Politisi PDI-P ini mengatakan, sejak beberapa tahun lalu mitigasi banjir bukan lagi menjadi program prioritas di Jakarta. ,Itu terlihat dari pemangkasan pagu penanganan banjir di beberapa tahun terakhir. Bahkan di tahun ini, Dinas Sumber Daya Air (SDA) sempat tidak memiliki anggaran untuk penanganan banjir.,""Saya sudah katakan berkali-kali masalah Jakarta itu dari dulu dua, macet dan banjir, Karena itu saya menyetujui dibentuknya Pansus banjir. Perlu keseriusan untuk masalah banjir ini,"" kata dia.,Prasetio pun mendorong Pemprov DKI mengoptimalkan alokasi dana pinjaman sebesar Rp 12,5 triliun dari PT Sarana Multi Infrastruktur (Persero). ,Pinjaman tersebut dialokasikan untuk tahun 2020 dan 2021 dengan beberapa program prioritas. Selain banjir, anggaran tersebut juga akan digunakan untuk sejumlah program, seperti kesehatan, pendidikan, dan infrastruktur.,""Dengan ketersediaan anggaran, sudah saatnya Pak Gubernur memperbaiki manajemen, standar prosedur untuk penanganganan banjir,"" tutur Prasetio."
"Beroperasi 11 Tahun, Marché Mövenpick Indonesia Bakal Tutup Permanen ","28/09/2020, 00:05 WIB",GLOBAL," -  , bergaya , ( ,), Marché Mövenpick Indonesia mengumumkan akan menutup permanen seluruh restorannya di Indonesia, Rabu (30/9/2020) mendatang.,""Dengan berat hati dan penyesalan terdalam kalau Marché Mövenpick di Indonesia akan tutup pintu secara permanen mulai 30 September 2020,"" tulis akun resmi Instagram @marcheindonesia.,Sejak tahun 2009, Marché Mövenpick telah membuka tiga cabang di tiga mal di Indonesia yakni,  ,,  ,, serta  ,.,Restoran yang terkenal dengan sajian  , ini memiliki andalan gaya memasak  ,.,Karena bergaya dapur terbuka, para pelanggan dapat melihat secara langsung para koki yang memasak dan sajian makanan yang diberikan masih segar.,Marché Mövenpick juga mengucapkan terima kasih kepada para pelanggan yang telah mendukung pembukaan  , tersebut di Indonesia.,Meski begitu, pengelola mengatakan, Marché Mövenpick akan membuka merek baru yakni, BOU Bakery & Dining.,Restoran tersebut akan menyajikan makanan dan roti khas Perancis-Italia pada akhir September ini.,""Seluruh voucher, hadiah, serta poin member yang Anda dapatkan di Marché akan bisa ditebus di BOU Bakery & Dining. Semua itu diperpanjang hingga 6 bulan ke depan,"" kata pengelola dalam akun Instagram."
Polri Limpahkan Kasus Surat Jalan Palsu Djoko Tjandra ke Kejaksaan,"28/09/2020, 00:05 WIB",GLOBAL," - Penyidik Direktorat Tindak Pidana Umum  , Polri akan melakukan pelimpahan tahap II untuk kasus surat jalan palsu Djoko Tjandra, Senin (28/9/2020)., Pelimpahan tahap II yakni ketika penyidik melimpahkan tersangka dan barang bukti kepada jaksa penuntut umum (JPU)., Penyidik akan melimpahkan ketiga tersangka dan barang bukti kasus tersebut kepada Kejaksaan Negeri Jakarta Timur., “Iya benar (hari ini pelimpahan tahap II). Rencananya jam 10.00,” kata Direktur Tindak Pidana Umum Bareskrim Polri Brigjen (Pol) Ferdy Sambo ketika dihubungi, Senin., Pelimpahan tahap II tersebut dilakukan setelah berkas ketiga tersangka dinyatakan lengkap oleh JPU., Tiga berkas tersebut untuk tersangka mantan pengacara Djoko Tjandra, Anita Dewi Kolopaking; eks Kepala Biro Koordinasi dan Pengawasan PPNS Bareskrim Polri, Brigjen (Pol) Prasetijo Utomo; dan Djoko Tjandra., “Dalam kasus surat palsu dengan tersangka BJP PU, Anita Kolopaking, dan Joko Chandra, sudah dinyatakan lengkap oleh JPU,” kata Ferdy Sambo ketika dihubungi, Jumat (25/9/2020) silam.,Ketiga berkas perkara tersebut dilimpahkan penyidik kepada JPU atau pelimpahan tahap I pada 4 September 2020., Namun, berkas perkara dikembalikan JPU kepada penyidik karena dinilai belum lengkap. , Lalu, penyidik melengkapi berkas perkara sesuai petunjuk JPU. , Kemudian, berkas yang telah diperbaiki kembali dilimpahkan kepada JPU pada Kamis (17/9/2020). Berkas kemudian dinyatakan lengkap atau P-21 oleh JPU., Dengan begitu, kasus ini pun selangkah lebih maju mendekati proses persidangan."
"Kasus Kebakaran Gedung Kejagung, Polisi Panggil Ahli dari Kementerian PUPR dan BPOM","28/09/2020, 00:05 WIB",GLOBAL," - Aparat kepolisian memanggil sejumlah ahli dan saksi untuk diperiksa dalam kasus  , Gedung Utama Kejaksaan Agung., ""Hari ini telah dilayangkan surat pemanggilan ahli dari KemenPUPR, BPOM, dan saksi penjual , merek TOP,"" kata Direktur Tindak Pidana Umum Brigjen (Pol) Ferdy Sambo melalui keterangan tertulis, Senin (28/9/2020)., Sebagai informasi, minyak lobi atau minyak pembersih (,) merupakan salah satu barang bukti yang diamankan polisi dalam kasus ini.,Berdasarkan temuan polisi, minyak lobi menjadi salah satu penyebab api menjalar dengan cepat saat kebakaran terjadi karena mengandung senyawa hidrokarbon.,Ferdy mentakan, penyidik memeriksa enam orang saksi dari pihak  ,. Namun, ia tak merinci siapa keenam saksi dari Kejagung yang diperiksa., ""Tim penyidik gabungan Polri kasus kebakaran Gedung Utama Kejaksaan Agung memeriksa enam orang saksi dari Kejagung,"" ucap dia. , Dalam kasus ini, polisi menemukan adanya dugaan tindak pidana. Setelah polisi melakukan gelar perkara, kasus tersebut ditingkatkan ke tahap penyidikan., Unsur pidana yang dimaksud seperti tertuang dalam Pasal 187 KUHP dan atau Pasal 188 KUHP., Pasal 187 KUHP menyebutkan, barang siapa yang dengan sengaja menimbulkan kebakaranterancam 12 tahun penjara, atau 15 tahun penjara, atau seumur hidup apabila ada korban meninggal., Kemudian, Pasal 188 KUHP menyebutkan, barang siapa dengan kesalahan atau kealpaan menyebabkan kebakaran dengan ancaman hukuman maksimal 5 tahun penjara., Sejauh ini, belum ada tersangka yang ditetapkan oleh aparat kepolisian.,  , yang terjadi pada 22 Agustus 2020 pukul 18.15 WIB itu akhirnya dapat dipadamkan keesokkan harinya, 23 Agustus 2020 pukul 06.15 WIB.,Akibat kejadian itu, seluruh ruangan di Gedung Utama Kejagung habis terbakar."
ENHYPEN dan Kpop Idol yang Alami Insiden Dikepung Fans di Bandara,"28/09/2020, 00:05 WIB",GLOBAL," Tak heran lagi bila idol  , memiliki banyak fans dan menjadi sorotan. Para fans pun ingin melihat idol mereka secara dekat di kehidupan nyata sambil mengabadikan momen dengan kamera.,Hal inilah yang kerap kali terjadi di tempat umum di mana idol biasanya mudah ditemui seperti bandara. Sayangnya, fans yang membeludak sering berubah menjadi insiden kisruh saling berdesakan bahkan sampai mengenai idol.,Yang baru saja terjadi ialah boy group yang akan segera debut akhir tahun ini, ENHYPEN.,Terbentuk dari ajang yang ada di stasiun televisi Mnet, I-LAND, grup berisi tujuh member ini telah punya banyak fans.,Sabtu (26/9/2020) kemarin, ENHYPEN tiba di Bandara Gimpo untuk berangkat menuju Pulau Jeju, menjalani sebuah jadwal.,Akan tetapi mereka harus berjalan dengan terhimpit para fans. Dikutip dari Koreaboo, member bernama Ni-Ki terpisah dari rombongan grup dan Jake dilaporkan menangis selama menghadapi situasi tersebut.,Karena belum debut, banyak fans yang berpendapat seharusnya kehadiran di bandara itu menjadi ""jadwal privat"". Sehingga mereka menganggap masternim fansite ya g hadir di sana sebagai sasaeng (fans penguntit).,Usai kejadian itu agensi BELIEFT LAB merilis aturan etika untuk fans ENHYPEN.,Fans dilarang mengunjungi lokasi pribadi, menguntit ENHYPEN, menjual atau membeli informasi pribadi member.,Juga dilarang mengambil foto atau video tanpa izin, mengganggu jadwal artis, dan mengasumsikan identitas palsu untuk menghindari larangan atau tindakan hukum.,Member girl group SNSD, Taeyeon menyambangi Jakarta untuk mengisi acara Countdown Asian Games 2018.,Saat mendarat di Bandara Soekarno Hatta, Tangerang, Kamis (17/8/2017), Taeyeon terkejut dengan banyaknya fans yang telah menunggu.,Pelantun “Fine” ini menuturkan ia berbenturan dengan banyak orang dari segala sisi. Ia menyadari itu tidak sengaja, tetapi ia tetap merasa cemas.,Taeyeon sempat terjatuh dan menangis. Seorang petugas bandara yang melihat Taeyeon jatuh berusaha mengangkatnya, tetapi itu juga membuat Taeyeon terkejut.,Sang leader SNSD yang lalu menukiskan curhatannya di Instagram juga mengingatkan para fans untuk menaati aturan agar tidak ada satu pun yang terluka.,Sehun dan Chanyeol EXO dikepung fans ketika tiba di Bandara Noi Bai, Hanoi, Vietnam, Januari 2020 lalu.,Mereka datang untuk tampil di  , SUPER CONCERT.,Dari video amatir yang direkam fans dan dibagikan di media sosial, dua member itu sulit berjalan menembus kerumunan fans.,Bahkan saat itu informasi pribadi dari paspor Sehun dan Chanyeol sempat disebarkan oleh petugas bandara setempat.,Petugas bandara itu memotret isi paspor kedua member dan membagikannya ke orang lain. Namun oknum itu menjelaskan di akun Facebook miliknya bahwa ia hanya berniat membagikan ke temannya secara pribadi.,Pada awal Desember 2019, girl group TWICE tiba di Bandara Gimpo usai menyelesaikan kegiatan di Jepang.,Banyak orang yang mencoba mengambil foto TWICE dan akibatnya, Jihyo tersandung seorang penggemar yang jatuh ke lantai.,Agensi JYP Entertainment pun mengeluarkan aturan terkait kejadian itu.,""'Mengikuti artis di bandara setelah pemeriksaan imigrasi' secara resmi dilarang menurut aturan daftar hitam. Jadi terlibat dalam perilaku ini akan mengakibatkan larangan berpartisipasi dalam aktivitas seperti siaran TV,"" tutur JYP Entertainment.,Jika masalah serupa terjadi lagi, agensi akan mengambil tindakan hukum."
Trump Sebut AS Akan Berusaha Menghentikan Konflik Armenia-Azerbaijan,"28/09/2020, 00:05 WIB",GLOBAL," Presiden Amerika Serikat (AS) Donald Trump mengatakan pada Minggu (27/9/2020) bahwa AS akan berupaya menghentikan konflik yang terjadi antara  , dan  ,, 2 republik eks-Soviet yang pernah berperang sebelumnya pada era 1990-an.,Melansir ,, Presiden Trump mengatakan, ""Kami berupaya sangat kuat akan itu,"" ungkapnya ketika rapat singkat Minggu sore.,""Kami punya jalinan baik dengan wilayah itu, kami akan berupaya menghentikannya ( ,)."", , antara Azerbaijan dan Armenia menewaskan setidaknya 16 tentara militer dan beberapa warga sipil pada Minggu (27/9/2020).,Hal itu menghidupkan kembali kekhawatiran tentang stabilitas di Kaukasus Selatan, koridor jalur pipa yang membawa minyak dan gas ke pasar dunia.,Konflik Azerbaijan dan Armenia berujung perang di kawasan separatis Nagorny-Karabakh. Konflik terpanas sejak 2016 itu berpotensi menjadi gesekan skala besar dengan PBB dan AS menyerukan perundingan.,Akar konflik ini terdapat pada masalah teritorial Nagorny-Karabakh, di mana Yerevan mendukung kelompok pemberontak di sana.,Kantor jaksa agung Azerbaijan menyatakan, lima orang anggota keluarga tewas ketika separatis Armenia mengebom desa bernama Gashalty.,Sementara separatis di Karabakh menuturkan, 16 anggota mereka, seorang perempuan dan satu anak-anak tewas, serta 100 lainnya terluka.,Dilansir , dan ,, Minggu (27/9/2020), kedua kubu juga mengeklaim bahwa mereka saling menjatuhkan persenjataan dalam perang.,Wilayah Nagorny-Karabakh direbut oleh separatis dari etnis Armenia dalam perang di periode 1990-an, yang merenggut nyawa 30.000 orang.,Upaya untuk meredam salah satu konflik mematikan sejak kejatuhan Soviet tersebut kolaps sejak gencatan senjata pada 1994."
"Rupiah Melemah, Cek Kursnya di 5 Bank","28/09/2020, 00:05 WIB",GLOBAL," Nilai tukar rupiah terhadap dollar AS di pasar spot kembali melemah. Berdasarkan data , Senin (28/9/2020) pada pukul 09.56 WIB, di pasar spot rupiah berada pada posisi Rp 14.904 per dollar AS.,Posisi rupiah tersebut melemah 0,21 persen (32 poin) dibandingkan penutupan sebelumnya pada level Rp 14.874 per dollar AS.,Adapun kurs referensi Jakarta Interbank Spot Dollar Rate (Jisdor), rupiah berada pada level Rp 14.959 per dollar AS.,Posisi ini melemah dibandingkan hari sebelumnya yang berada pada level 14.951 per dollar AS.,Adapun kurs di bank-bank besar di Indonesia, seperti di Bank Central Asia (BCA), kurs jual dipatok pada Rp 14.965 per dollar AS. Kurs jual berarti pihak bank menjual dollar AS pada posisi ini. ,Sementara untuk kurs beli BCA adalah Rp 14.935 per dollar AS. Kurs beli ini berarti bila Anda ingin menjual dollar AS maka pihak bank akan membelinya pada posisi ini. Berikut nilai tukar dollar AS hari ini di 5 bank:"
Polisi Buru Pebalap Liar yang Aksinya Tersebar di Media Sosial,"28/09/2020, 00:05 WIB",GLOBAL," Direktorat Lalu Lintas Polda Metro Jaya memburu para pelaku balap  ,  , di kawasan Senayan, Jakarta Pusat. Aksi mereka yang tersebar melalui media sosial beberapa hari lalu.,Direktur Lalu Lintas Polda Metro Jaya Kombes Polisi Sambodo Purnomo Yoga di Jakarta, Senin (28/9/2019, mengatakan awalnya polisi menindak pelanggaran salah satu pebalap liar berinisial  , pada Jumat pekan lalu.,RN diduga terlibat  , liar dengan pengendara lain yang videonya tersebar melalui media sosial pada Kamis dua pekan lalu.,""Namun RN tidak saling kenal dengan pengendara itu, hanya bertemu pada saat balapan liar,"" ujar Sambodo.,Sambodo menyatakan petugas masih mencari identitas pengemudi dan mobil yang terlibat balapan dengan RN.,Dari hasil pemeriksaan RN, Kasubdit Pembinaan dan Penegakan Hukum Ditlantas Polda Metro Jaya AKBP  , Siregar mengungkapkan video balapan liar RN tersebar pada Jumat atau sehari setelah balapan.,""Setelah viral, kami berhasil identifikasi salah satu mobil, mobil Honda Brio warna kuning, putih,"" kata Fahri.,Selanjutnya, polisi memanggil pemilik kendaraan berinisial NG pada Senin pekan lalu dan menginformasikan kendaraan tersebut digunakan anaknya, RN untuk balapan liar di Senayan.,Berdasarkan pengakuan RN, tidak ada taruhan dan tidak ada yang mengibarkan bendera ""start"" saat balapan namun bertemu spontan di lokasi kejadian.,""Membunyikan klakson sekali dan saling berbicara (posisi dalam mobil) untuk sepakat,berbalapan,"" kata Fahri.,Akibat ulahnya, RN dikenakan Pasal 297 Undang-Undang Nomor 22 Tahun 2009.,Pasal berbunyi ""Setiap orang yang mengemudikan Kendaraan bermotor berbalapan di jalan sebagaimana dimaksud dalam Pasal 115 huruf b, dipidana kurungan paling lama satu tahun atau denda paling banyak Rp 3.000.000""."
"Sinopsis Chandragupta Maurya Episode 13, Misi Chandragupta di Tambang Emas","28/09/2020, 00:05 WIB",GLOBAL,"  , episode 13 akan tayang di  , hari ini, Senin (28/9/2020) pukul 15.30 WIB.,Pada episode sebelumnya, Dhana Nanda (Saurabh Raj Jain) menuduh Dhoomketu (Atharv Pandey) membantu Chanakya (Tarun Khanna) melarikan diri.,Tak lama kemudian, Dhoomketu memilih mengakhiri hidupnya sendiri daripada mati di tangan Dhana Nanda.,Chandragupta (Faizal Khan) merasa bersalah karena temannya harus menanggung akibat perbuatannya.,Karena itu, Chandragupta berniat membalas kematian Dhoomketu.,Ia segera menuju tambang emas milik Dhana Nanda.,Setelah sampai di tambang, Chandragupta terkejut menyaksikan orang-orang Piplivan dalam kondisi mengenaskan.,Mereka dipaksa bekerja seperti budak dan tak diperlakukan secara manusiawi.,Demi mencari tahu kebenaran yang tersembunyi, Chandragupta rela menyamar sebagai pekerja tambang.,Dengan cara itu, ia juga bisa membebaskan orang-orang Piplivan dari jeratan Dhana Nanda.,Chanakya memanfaatkan momen ini untuk melatih kemampuan Chandragupta.,Ia yakin, Chandragupta akan menjadi semakin tangguh setelah menyelesaikan misinya di tambang.,Suatu ketika, Chandragupta tiba-tiba diserang dan berusaha dilenyapkan.,Untungnya, ia bisa membela diri dan menghabisi para penyerang.,Namun, pada saat yang sama, Chandragupta jadi buronan para penjaga tambang.,Para penjaga juga melaporkan kejadian di tambang pada Dhana Nanda.,Tak mau buang-buang waktu, Dhana Nanda langsung menjalankan aksi balas dendamnya.,Ia mengirimkan makanan yang sudah diracun pada para pekerja tambang.,Apakah Chandragupta mampu menyelamatkan pekerja tambang?,Saksikan cerita selengkapnya dalam , episode 13 yang tayang hari ini di ANTV."
"Kasus Covid-19 Bertambah, RSUD Rasidin Padang Tambah Tempat Tidur ","28/09/2020, 00:05 WIB",GLOBAL," - Rumah Sakit Umum Daerah (RSUD) Rasidin,  ,, Sumatera Barat, akan menambah 26 tempat tidur khusus pasien positif corona atau Covid-19.,""Saat ini sudah terisi penuh semua. Jumlah tempat tidur yang kita miliki saat ini sebanyak 70 tempat tidur,"" ujar Direktur RSUD Rasidin Padang Herlin Sridiani saat dihubungi, Senin (28/9/2020)., Herlin mengatakan, pihak rumah sakit akan menambah jumlah tempat tidur, seiring makin banyaknya jumlah pasien positif Covid-19 di Kota Padang. , ""Kita akan menambah jumlah tempat tidur sebanyak 26 buah lagi,"" kata dia., Sebelum menambah tempat tidur, pihak rumah sakit meminta bantuan ke Pemprov Sumbar untuk mendatangkan tenaga medis tambahan. , ""Saat ini kita memiliki 8 dokter khusus untuk menangani pasien Covid-19. Kita sudah ajukan ke Provinsi untuk minta bantu tambah tenaga medis. Saat ini kita masih sedang menunggu, "" ujar Herlin., Sementara itu, menurut Herlin, ketersediaan alat pelindung diri (APD) di RSUD Rasidin masih mencukupi., ""Kita mengimbau masyarakat untuk mematuhi protokol kesehatan, agar bisa memutus mata rantai penyebaran virus corona ini,"" kata dia."
"Sinopsis Resident Evil: The Final Chapter, Misi Pemusnahan Umat Manusia, Tayang di Netflix","28/09/2020, 00:05 WIB",GLOBAL,"Umbrella Corporation menyusun rencana untuk melepaskan anti-virus guna melenyapkan umat manusia.,Alice (Milla Jovovich) meninggalkan Washington DC setelah pertarungan sengitnya melawan Wesker (Shawn Roberts).,Kini, Red Queen (Ever Gabo Anderson) meminta Alice kembali ke Raccoon City untuk menghentikan misi terbaru Umbrella Corporation.,Di markas mereka, Umbrella tengah mengembangkan anti-virus yang dapat membunuh semua makhluk hidup yang telah terinfeksi T-Virus.,Guna mencegah anti-virus ini tersebar, Alice bergegas menuju Hive yang berlokasi di perbatasan negara bagian I-64.,Di tengah perjalanannya, Isaacs (Iain Glen) berhasil menangkap Alice yang ia anggap sebagai ancaman.,Beruntung, Alice dapat menghindari serangan anak buah Isaacs meskipun ia kembali dihadang sekelompok orang saat memasuki Raccoon City.,Doc (Eoin Macken), Abigail (Ruby Rose), dan Razor (Fraser James) menjadi salah satu kelompok yang selamat dalam serangan Arcadia.,Mereka pun memilih bergabung dengan Alice untuk menyusup ke dalam Hive, yang kini dijaga anjing terinfeksi T-Virus.,Tak berhenti sampai di situ, Alice menemukan fakta mengejutkan lain tentang misi Umbrella Corporation.,Sebelum melepaskan anti-virus ke udara, Umbrella telah membekukan beberapa orang terkaya di negara tersebut.,Red Queen menjelaskan bahwa orang-orang ini nantinya akan memulai tatanan baru di dunia.,Program kecerdasan buatan ini pun menambahkan, ada seseorang di kelompok Doc yang membantu jalannya rencana Umbrella Corporation.,Siapkah pengkhianat yang berada di antara Alice dan teman-teman barunya?,Mampukah mereka menghentikan ancaman Wesker?,Film fiksi ilmiah ,dapat Anda saksikan di Netflix."
