categories,content,time,title
NEWS," - Kepala Satuan Sabhara Polres Blitar AKP Agus Hendro Tri Susetyo memutuskan untuk mengundurkan diri dari anggota Polri.,Surat permohonan pengunduran dirinya tersebut sudah diserahkan kepada Polda Jawa Timur pada Kamis (1/10/2020) siang.,Agus mengatakan, keputusan yang diambil itu sudah dipertimbangkan secara matang.,Ia mengaku, keputusannya mengundurkan diri itu karena sudah tidak tahan dengan sikap arogan yang ditunjukkan  , AKBP Ahmad Fanani Prasetyo.,Pasalnya, ia mengaku tertekan secara psikis akibat sering dicaci maki dengan sebutan binatang dan ucapan lainnya yang tak pantas setiap kali atasannya tersebut marah.,Bahkan, sikap arogan yang ditunjukkan atasannya tersebut tidak hanya menimpanya saja, tapi juga semua bawahannya.,Ahmad Fanani tersebut juga dianggap seringkali mencopot anak buahnya tanpa terlebih dulu melakukan pembinaan.,""Saya tidak kuat lagi menjadi bawahan Kapolres, dan saya mengajukan pensiun dini tanpa menuntut apapun dari Polri,"" ujar Agus Tri saat ditemui di depan gedung Sentra Pelayanan Kepolisian Terpadu (SPKT) Mapolda Jatim, Kamis.,""Saya sudah siap mengundurkan diri dari Polri. Surat ini saya sampaikan ke Kapolda Jatim juga kepada Kapolri,"" ujar Agus menambahkan.,Meski sudah 27 tahun mengabdi sebagai anggota polisi, namun ia mengaku lebih baik mundur daripada setiap hari selalu merasa tertekan dengan perlakuan Ahmad Fanani.,Menurutnya, sikap tersebut dianggap tidak mencerminkan perilaku polisi sebagai pelindung, pengayom, dan pelayan masyarakat.,""Namanya manusia, tentu ada kelebihan dan kekurangan. Setiap beliau marah, ada yang tidak cocok, lalu maki-makian kasar yang diucapkan,” katanya.,Atas keputusan yang telah diambil itu, Agus juga mengaku minta maaf dan berusaha menguatkan istrinya.,""Mohon maaf kalau saya agak emosi, mohon maaf kepada istri saya, kita masih bisa makan dengan garam, kenapa kita harus takut?"" kata Agus.,Tidak hanya sekedar mengundurkan diri, dalam kesempatan itu Agus juga melaporkan atasannya itu ke Polda Jatim.,Agus melaporkan Kapolres Blitar karena dianggap melakukan pembiaran terhadap aksi judi sabung ayam dan penambangan liar di wilayah Blitar.,Menyikapi laporan tersebut, Kabid Humas Polda Jatim, Kombes Trunoyudo Wisnu Andiko mengaku masih akan melakukan pendalaman penyelidikan.,Sedangkan terkait dengan permohonan pengunduran diri itu, Trunoyudo mengatakan, ada beberapa syarat administrasi yang harus dipenuhi setiap anggotanya, di antaranya masa mengabdi sekurang-kurangnya 20 tahun.,""Dan terpenting adalah persetujuan pimpinan atau atasan langsung,"" jelasnya.,Terpisah, Kapolres Blitar AKBP Ahmad Fanani saat dikonfirmasi membantah tudingan yang disampaikan bawahannya tersebut.,Menurutnya, teguran yang dilakukan selama ini dianggap masih dalam kewajaran.,Hanya saja reaksi yang ditunjukkan bawahannya itu justru yang dianggap berlebihan.,""Saya sempat tegur dia karena ada anak buahnya yang berambut panjang, lalu dia tidak terima dan menyebut saya arogan,"" katanya.,Namun demikian, ia mengaku menyerahkan masalah tersebut kepada Polda Jatim. Sebab, penanganan seorang perwira dilakukan langsung oleh Polda.","02/10/2020, 09:23 WIB","Fakta Kasat Sabhara Sering Dimaki Kapolres Blitar, Merasa Tertekan dan Pilih Mengundurkan Diri"
NEWS," Indosiar kembali menggelar perhelatan ajang pencarian bakat untuk mencari bintang pop baru setelah sukses dengan Liga Dangdut., , akan menyuguhkan sebuah sajian yang sangat spesial.,Tak tanggung-tanggung, para kontestan atau yang disebut akademia akan dinilai langsung oleh 12 juri yang merupakan musisi-musisi terbaik Tanah Air.,Di antaranya adalah  ,, Armand Maulana, Ruth Sahanaya, Bebi Romeo, Melly Goeslaw, Giring Ganesha, Pinkan Mambo, Andien, Anji, Rizky Febian, dan Soimah.,Bahkan, Agnez Mo juga akan menilai langsung para akademia di Grand Final Concert dan Result Show Concert Pop Academy.,Harsiwi Achmad selaku Direktur Programming SCM mengatakan, selain menjadi juri, para musisi itu nantinya juga akan memberikan banyak pembelajaran kepada para kontestan.,""Bagaiamana kita menyeleksi para akademia melalui penilaian juri, melibatkan penonton seluruh Indonesia,"" kata Harsiwi dalam jumpa pers virtual, Kamis (1/10/2020).,""Kami ingin Pop Academy ini betul-betul besar dan berkesinambungan, kami menggandeng 12 musisi keren-keren. Mereka akan menggembleng para academia,"" sambungnya.,40 Academia telah berhasil terpilih dari audisi yang dilakukan secara virtual di seluruh kota di Indonesia.,Pertarungan sengit kompetisi ini akan resmi berlangsung mulai Senin, 12 Oktober 2020 lewat babak Pop Academy Top 40.,Acara itu akan dipandu oleh Raffi Ahmad, Gilang Dirga, Mario Pratama (Mario), Narendra Pawaka (Eda) serta Rizky Billar.,Ruth Sahanaya mengaku sangat bersemangat menyambut ajang pencarian bakat baru ini.,Ia juga sangat terkesan dengan para kontestan yang telah menunjukan sedikit kemampuan mereka dalam jumpa pers itu.,""Saya percaya Pop Academy ini pasti akan memberikan suasana yang berbeda, apalagi ini menjadi suatu Talent search yang dibuat sendiri oleh Indosiar,"" ucap perempuan yang akrab disapa Mama Uthe itu.,""Wah saya udah exciting sekali ya karena dengan berbagai warna suara yang mereka tampilkan baru sedikit aja itu sudah membuat saya terkesan ya,"" lanjutnya.,Sementara Ariel NOAH berpendapat para kontestan nantinya akan keluar sebagai calon bintang dengan mental yang kuat.,""Kalau lewat ajang seperti Pop Academy ini udah pasti iya kan mentalnya kuat banget,"" kata Ariel.,Mengingat, mereka nantinya akan bersaing memperebutkan kursi pemenang dengan segala tuntutan dan pembelajaran selama beberapa bulan.,Bagi Ariel NOAH, di sinilah karakter para calon bintang dibentuk.,""Karena kalau gue sendiri enggak kebayang kalau misalnya masih jadi bintang lewat persaingan, ya tahan banting lah pastinya,"" ucap Ariel NOAH.,""Buat naik ke panggung untuk tiba-tiba berhadapan dengan ribuan orang dan segala macem, itu pasti yang salah satu karakter yang akan terbentuk begitu selesai dari Academy ini,"" kata Ariel melanjutkan.,Meski bukan kali pertama terlibat dalam acara pencarian bakat, Ariel tetap merasa bersyukur dipercaya menjadi bagian dari jajaran nama besar para musisi yang menjadi juri.,Penyanyi Andien bercerita, melihat perjuangan para kontestan membuat Andien mengenang pengalamannya saat mengikuti festival musik pada usia remaja.,""Ini sebuah kehormatan sekali, terima kasih dan sepanjang proses penjurian kemarin itu sebenarnya aku benar-benar seperti reminiscing (mengenang) banyak hal gitu,"" kata Andien.,Karena ia bertemu dengan anak-anak usia 14-16 tahun yang punya semangat luar biasa, Andien menjadi teringat zaman dulu.,""Gimana rasa deg-degan ini berada di atas panggung, rasa adrenalinnya hafal enggak lagunya, ketemu dengan dewan juri yang segitu banyaknya,"" ucap ibu dua anak ini.,Menurut Andien, ajang pencarian bakat akan membentuk karakter para kontestan menjadi lebih kuat untuk siap bersaing di industri musik Tanah Air.,""Aku rasa hanya dengan melalui festival-festival dan ajang pencarian yang seperti ini mental kita ini itu benar-benar bisa ditempa,"" tutur Andien.,""Ini jadi proses pendewasaan untuk pematangan diri kita sebagai seorang penyanyi itu benar-benar dipoles banget gitu,"" sambungnya.","02/10/2020, 09:23 WIB","Serba-serbi Pop Academy, Gandeng 12 Musisi untuk Cari Bintang Pop Baru"
NEWS," - Posisi  , (Monster Energy Yamaha) di klasemen  , 2020 saat ini kurang menguntungkan., , berada di urutan ke-11 dengan raihan 58 poin atau terpaut 50 poin dari pemuncak klasemen, Fabio Quartararo.,Sementara  , sejatinya masih menyisakan enam seri lagi.,Namun, pria berjuluk The Doctor tersebut tak bisa membohongi usianya yang tak lagi muda untuk dapat bersaing dengan rivalnya di atas trek.,The Doctor menyadari kesempatan meraih gelar juara MotoGP musim ini sangatlah sulit.,Apalagi dia melakukan kesalahan dalam dua seri beruntun, MotoGP Emilia Romagna dan MotoGP Catalunya, sehingga dia gagal finis.,Pada MotoGP Emilia Romagna, Rossi mengakui bahwa penyebab dia terjatuh adalah kesalahan dirinya sendiri dengan menekan tuas rem terlalu dalam.,Kemudian pada MotoGP Catalunya dia juga melakukan kesalahan dalam membaca kondisi ban depan motornya.,""Di Sirkuit Misano (MotoGP Emilia Romagna), kami melakukan suatu perbedaan pada motor, dan secara teknikal saya tidak kuat,"" ungkap dia, 28 September 2020.,""Tetapi, pekan ini sangat berbeda. Saya sangat kompetitif. Motor juga bagus, saya membalap dengan bagus, dan juga meningkat tiap latihan."",""Namun hari ini suhu trek sangat rendah dan T2 selalu berbahaya, karena di sisi kiri ban depan Anda punya suhu yang lebih rendah,"" ucap Valentino Rossi.,""Mungkin saya terlalu menekan saat memasuki tikungan dan kehilangan keseimbangan ban depan,"" terangnya dikutip ,.,Dua kesalahan tersebut membuat Rossi tak mengumpulkan satu pun poin dalam dua seri.,Sehingga, jarak poin dengan pemuncak kecil kesempatannya untuk dilewati atau bahkan sekadar dikejar.,""Saya minta maaf karena saya membuat dua kesalahan beruntun dan hal itu berpengaruh besar dalam kejuaraan dunia musim ini yang berlangsung singkat,"" kata Rossi menyesal.,""Bagi saya, mengejar gelar kejuaraan dunia sudah berakhir,"" ungkap dia dikutip ,.,""Bahkan bila saya punya alasan untuk tampil cepat dari saat ini hingga akhir musim,"" tandasnya.","02/10/2020, 09:23 WIB","Minta Maaf, Valentino Rossi Menyerah Kejar Gelar Juara MotoGP 2020"
NEWS,"""Heart Attack"" merupakan sebuah lagu yang dilantunkan oleh penyanyi bersuara lantang asal Amerika,  ,. ,Singel tersebut dirilis pada 25 Februari 2013 sebagai singel utama dalam album bertajuk ,Direkam oleh Hollywood Record, lagu tersebut ditulis oleh Demi bersama Sean Douglas, Nikki Williams, dan Aaron Phillips.,Berikut lirik dan ,lagu ""Heart Attack"" dari Demi Lovato. ,CAPO 1,[Intro],C                              B7,Putting my defenses up,           Em                          Am,'Cause I don't wanna fall in love,     C                   (stop),If I ever did that,I think I'd have a heart attack,[Verse],C                          G                      D,Never put my love out on the line,                      Em                  C,Never said yes to the right guy,                            G                          D,Never had trouble getting what I want,                                         Em                            C,But when it comes to you, I'm never good enough,           G          D,When I don't care,               Em                         C,I can play 'em like a Ken doll,                   G       D,Won't wash my hair,                                  Em                    C,Then make 'em bounce  like a basketball,                            G                       D,But you make me wanna act like a girl,                       Em                  C,Paint my nails and wear high heels,                            G,Yes you make me so nervous,          B7,That I just can't hold your hand,[Chorus],                      C               G    D,You make me glo-o-o-o-o-ow, but I cover up,Em             C               G     D,Won't let it sho-o-o-o-o-ow, so I'm,C                              B7,Putting my defenses up,           Em                          Am,'Cause I don't wanna fall in love,     C                  (B7),If I ever did that,                                     Em          C     G,I think I'd have a heart atta-a-a-a-a-ack,         D                          Em          C     G,I think I'd have a heart atta-a-a-a-a-ack,         D,I think I'd have a heart attack,[Verse],C                             G                          D,Never break a sweat for the other guys,                                     Em                   C,When ya come around, I  get paralyzed,                              G                D,And every time I try  to be myself,                               Em                    C,It comes out wrong like a cry for help,            G       D,It's just not fair,                               Em                   C,Pain's more trouble than love is worth,          G      D,I gasp for air,                         Em                            C,It feels so good,  but you know it hurts,                            G                       D,But you make me wanna act like a girl,                       Em                C,Paint my nails and wear perfume,                           G,For you, make me  so nervous,          B7,That I just can't hold your hand,[Chorus],                      C            G     D,You make me glo-o-o-o-o-ow, but I cover up,Em             C               G     D,Won't let it sho-o-o-o-o-ow, so I’m,C                              B7,Putting my defenses up,           Em                          Am,'Cause I don't wanna fall in love,     C                  (B7),If I ever did that,                                     Em          C     G,I think I'd have a heart atta-a-a-a-a-ack,         D                          Em           C     G,I think  I'd have a heart atta-a-a-a-a-ack,         D                            Em,I think  I'd have a heart attack,[Bridge],                       C,The feelings are lost in my lungs,                               G,They're burning, I'd rather be numb,                  D                              Em,And there's no one else to blame,                               C ,So scared I'd take off in a run,                     G,I'm flying too close to the sun,                            B7,And I burst into flames,[Chorus],                      C              G     D,You make me glo-o-o-o-o-ow, but I cover up,Em            C               G      D,Won't let it sho-o-o-o-o-ow, so I'm,C                              B7,Putting my defenses up,           Em                          Am,'Cause I don't wanna fall in love,     C                  (B7),If I ever did that,                                    Em           C     G,I think I'd have a heart atta-a-a-a-A-ack,          D                          Em           C     G,I think   I'd have a heart atta-a-a-a-a-ack,          D                          Em          C      G,I think   I'd have a heart atta-a-a-a-a-ack,          D                          Em          C      G,I think   I'd have a heart atta-a-a-a-a-ack,          D                                Em,I think   I'd have a heart attack","02/10/2020, 09:23 WIB",Lirik dan Chord Lagu Heart Attack dari Demi Lovato
NEWS," Sebuah studi baru menunjukkan ada banyak kematian akibat penyakit akibat gangguan jantung dan pembuluh darah (,) selama masa , di  ,.,Dilansir Medical News Today, dari penelitian tersebut terungkap sejumlah besar orang tidak pergi ke rumah sakit meski mengalami  , akut seperti stroke maupun serangan jantung.,“Studi ini adalah yang pertama memberikan gambaran rinci dan komprehensif tentang apa yang terjadi pada orang yang menderita penyakit kardiovaskular akut di Inggris dan Wales. Ini mengungkapkan sejumlah besar kematian berlebih. Penemuan ini akan membantu (pemerintah) dan NHS (Layanan Kesehatan Nasional) mengembangkan pesan yang memastikan orang yang sangat sakit mencari bantuan,"" kata penulis utama studi, Dr. Jianhua Wu, Associate Professor di School of Medicine di University of Leeds., , menurut , (CDC) AS dijelaskan sebagai nama kolektif untuk kondisi utama yang mempengaruhi , dan pembuluh darah.,Penyakit ini paling banyak menjadi penyebab kecacatan dan kematian di seluruh dunia.,Berkaitan dengan adanya pandemi, penyakit kardiovaskular adalah kondisi paling mungkin menjadi penyebab munculnya kematian setelah tertular  ,.,Mengutip ,, ini adalah studi besar ketiga dari akademisi yang menyelidiki bagaimana puncak , memengaruhi layanan kardiovaskular darurat.,Sebuah penelitian sebelumnya, juga menemukan adanya penurunan signifikan dari orang-orang yang berkunjung ke rumah sakit usai mengalami kejadian kardiovaskular di masa pandemi.,Oleh karena itu, jumlah kematian yang terkait penyakit kardiovaskular sangat mungkin mengalami peningkatan.,Peneliti melakukan penelitiannya dengan membandingkan informasi tentang kematian terkait kardiovaskular di Inggris dan Wales selama jangka waktu bertahun-tahun sebelum pandemi dan selama pandemi.,Mereka kemudian mencatat informasi yang ada pada sertifikat kematian pasien yang sempat dirawat dokter selama 5 hari, serta mencatat lokasi dan penyebab kematiannya.,Hasilnya, sejak 1 Januari 2014 hingga 30 Juni 2020, ada sebanyak 3.450.381 sertifikat kematian di Inggris maupun Wales.,Dari jumlah tersebut, 17 persen berkaitan dengan penyakit ,.,Adapun, kematian selama pandemi yakni pada 2 Maret 2020 hingga 30 Juni 2020, tercatat ada 28.969 kematian kardiovaskular.,Dari pengamatan terhadap data-data tersebut, peneliti menemukan pada rentang waktu 2 Maret hingga 30 Juni jumlah kematian akibat kardiovaskular meningkat 8 persen dibanding rata-rata periode yang sama tahun sebelumnya.,Jumlah kematian tersebut memuncak pada awal April, bertepatan dengan saat pemerintah meminta tetap di rumah.,Para peneliti juga mencatat adanya perubahan tempat di mana seseorang dalam kondisi sekarat.,Dari hasil pengamatan setidaknya orang yang meninggal di rumah sakit lebih sedikit dibandingkan rata-rata sebelumnya.,Pada kisaran 2 Maret-30 Juni 2020 ada sebanyak 53,4 persen kematian, sedangkan sebelumnya sebanyak 63 persen.,Adapun, kematian di rumah maupun di rumah perawatan juga meningkat.,Masing-masing dari 23,5 persen menjadi 30,9 persen, dan 13,5 persen menjadi 15,7 persen.,Penyebab utama kematian juga berbeda tergantung dengan lokasinya.,Di rumah penyebab utama adalah serangan jantung atau gagal jantung. Sementara di ruang perawatan adalah stroke atau gagal jantung.,Sedangkan di rumah sakit terjadi emboli paru dan syok kardiogenik.,“Ini semakin mendukung spekulasi bahwa banyak orang menjauh dari rumah sakit meskipun mereka sangat sakit karena penyakit kardiovaskular akut,” ujar Chris Gale, yang mengajar kedokteran kardiovaskular di University of Leeds.,Ia menjelaskan serangan jantung yang tidak diobati dapat menyebabkan komplikasi yang bisa berujung pada kematian, gagal jantung atau gangguan ritme jantung yang membahayakan.,Ia mengatakan orang-orang memang perlu tinggal di rumah selama pandemi  ,.,Akan tetapi, pihaknya menyayangkan adanya kekhawatiran layanan kesehatan tak dapat mengatasi saat mereka mengalami keadaan darurat medis.,Serta, kata dia, adanya ketakutan di masyarakat datang ke rumah sakit karena adanya anggapan mereka mudah tertular Covid-19.,“Saat NHS bersiap untuk gelombang  , di masa depan, mereka perlu memastikan orang-orang memahami dengan jelas bahwa rumah sakit terbuka dan memiliki proses untuk meminimalkan risiko pasien terinfeksi COVID-19,” ujar dia.","02/10/2020, 09:23 WIB",Studi: Kematian Akibat Kardiovaskular di Inggris Meningkat Selama Pandemi Corona
NEWS," - Kepala Satuan Sabhara Polres  , AKP Agus Hendro Tri Susetyo mengajukan pengunduran diri dari keanggotaan Polri karena tak terima dengan perlakuan dengan perlakuan  , AKBP Ahmad Fanani Prasetyo.,Surat pengunduran diri itu telah disampaikan ke Polda Jawa Timur pada Kamis (1/10/2020).,Pria yang telah bertugas selama 27 tahun itu mengatakan, Kapolres Blitar sering memaki anak buahnya dengan perkataan kasar dan ucapan tak pantas lain.,Kapolres Blitar AKBP Ahmad Fanani menjawab perihal makian yang disampaikan Kasat Sabhara AKP Agus Hendro.,Ahmad Fanani mengaku pernah menegur Agus. Saat itu, salah satu anggota Agus di Satuan Sabhara kedapatan berambut panjang.,""Dia tidak terima dan menganggap saya arogan, dia tidak kerja atau dinas setelah saya tegur mulai 21 September sampai hari ini, sebagai pimpinan kalau tegur anggota bagaimana?"" kata Ahmad Fanani seperti dikutip dari ,, Kamis (1/10/2020).,Ahmad Fanani mengatakan, teguran yang disampaikannya masih dalam batas kewajaran.,Seharusnya, kata Ahmad Fanani, Kasat Sabhara  , mengetahui tugas pokoknya.,""Saya serahkan sepenuhnya kepada Polda Jatim terkait pelanggaran yang dilakukan, perwira penanganannya langsung oleh Polda Jatim, termasuk apa sanksinya,"" kata Kapolres Blitar itu.,AKP Agus Hendro telah mengajukan pengunduran diri ke Polda Jawa Timur. ,“Hari ini saya resmi mengundurkan diri kepada Bapak Kapolda, nanti tembusannya Bapak Kapolri dan lain-lain,"" kata AKP Agus Hendro di Polda Jatim, Kamis.,Agus mengaku tertekan dengan perlakuan yang diterima dari Kapolres Blitar AKBP Ahmad Fanani.,Pria yang telah 27 tahun mengabdi sebagai polisi itu menyebutkan, makian itu tak cuma diterimanya, tapi juga anggota lain.,""Bukan hanya kepada saya, tapi kepada semua bawahannya,"" kata Agus.,Menurut Agus, Kapolres Blitar itu juga sering mencopot anak buah tanpa melakukan pembinaan terlebih dulu. Hal itu membuat resah anggota Polres Blitar.,""Saya tidak kuat lagi menjadi bawahan Kapolres, saya mengajukan pensiun dini tanpa menuntut apa pun dari Polri,"" kata dia.,Sementara itu, Kabid Humas Polda Jawa Timur Kombes Trunoyudo Wisnu Andiko mengatakan, Polda Jatim akan mendalami laporan AKP Agus.,Trunoyudo menyebutkan, pengunduran diri harus memenuhi syarat administrasi, seperti masa dinas yang terpenuhi minimal 20 tahun.,""Dan terpenting adalah persetujuan pimpinan atau atasan langsung,"" jelasnya.","02/10/2020, 09:23 WIB","Kasat Sabhara Mengundurkan Diri, Kapolres Blitar: Dia Tidak Dinas Setelah Ditegur, Mulai 21 September..."
NEWS," - Penyerang  ,,  ,, mengenang pengorbanan  , untuknya saat berlaga di  , musim 2018-2019.,Manchester United sudah mengetahui lawan-lawan yang akan mereka hadapi di fase grup Liga Champions 2020-2021.,Undian Liga Champions 2020-2021 dilangsungkan di Jenewa, Swiss, pada Kamis (1/10/2020) malam WIB.,Manchester United tergabung dalam Grup H bersama  ,, RB Leipzig, dan Istanbul Basaksehir.,Hasil undian grup tersebut membangkitkan kenangan Marcus  , saat Manchester United bersua Paris Saint-Germain ( ,) pada babak 16 besar Liga Champions 2018-2019.,Kala itu,  , takluk 0-2 saat menjamu PSG pada leg pertama babak 16 besar di Stadion Old Trafford.,Tertinggal 0-2, Manchester United lalu membalikkan keadaan di markas PSG dengan meraih kemenangan 3-1 yang sekaligus memastikan langkah Setan Merah ke perempat final.,Romelu Lukaku yang saat itu berseragam Man United mencetak dua gol, sedangkan gol penentu tercipta lewat penalti Marcus Rashford pada masa ,.,Marcus Rashford pun mengungkapkan alasan Romelu Lukaku memberinya kesempatan menjadi eksekutor penalti.,Diungkapkan Rashford, sedianya malam itu bisa menjadi milik Romelu Lukaku. Namun, Lukaku dengan rendah hati membagi sinar itu untuk dirinya. ,""Izinkan saya menceritakan sedikit kisah tentang Romelu Lukaku. Kami menghadapi PSG di leg kedua Liga Champions, dengan sedikit harapan untuk lolos setelah tertinggal 0-2,"" tulis Marcus Rashford di akun Twitternya.,""Laga berjalan 2 menit, Rom (Romelu Lukaku) mencetak gol. Laga berjalan 30 menit, Rom mencetak gol. Kami membutuhkan satu gol lagi untuk lolos."",""Menit ke-94, penalti. Rom melangkah mengambil bola dan menyerahkannya kepada saya. Dia tahu itu adalah momen saya."",""Dia tahu bahwa saya akan mendapat semua perhatian karena mencetak penalti dan dia setuju dengan itu, mengabaikan fakta bahwa dia adalah bagian paling penting dari kemenangan tersebut."",""Ini adalah yang perlu kalian tahu soal Romelu Lukaku. Tidak mementingkan diri sendiri, seorang pemain tim. Tidak pernah takut cahayanya redup agar orang lain bisa bersinar. Itu saudara saya dan saya menghargainya,"" tulis Rashford.,My brother for life! What a great moment brother one of the best nights in my career! Like we said before the game we were going to qualify the team! My partner ????????????. ,Romelu Lukaku yang saat ini membela Inter Milan pun turut mengomentari cuitan Marcus Rashford. ,Lukaku menyebut bahwa kemenangan Man United malam itu menjadi salah satu hal terbaik dalam kariernya.,""Saudara saya selamanya! Sungguh momen yang luar biasa, salah satu malam terbaik dalam karier saya,"" tulis Romelu Lukaku.,""Seperti yang kita katakan sebelum pertandingan, kita akan membawa tim lolos (ke perempat final).""","02/10/2020, 09:23 WIB",Rashford Kenang Pengorbanan Lukaku di Liga Champions 2018-2019 
